IDnum;Date;StartTime;Duration;Destination;Attackname;insider?;manual?;console?;success?;aDump?;oDump;iDump;BSM?;SysLogs;FSListing;Stealthy;New?;Category;OS
51.140.100;4/5/1999;14:11:48;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:13:02;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:13:16;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:13:56;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;allLINUX
51.140.100;4/5/1999;14:14:05;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:14:52;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ellLINUX
51.140.100;4/5/1999;14:14:55;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ellLINUX
51.140.100;4/5/1999;14:15:06;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:15:19;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;・ｽlL
51.140.100;4/5/1999;14:16:51;0:00:01;206.048.044.050;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140.100;4/5/1999;14:22:30;0:00:01;172.016.113.050;pod;out;man;rem;succ;aDmp;oDmp;iDmp;not;;not;Clr;Old;llDOS;TllLINUXX
51.144.601;4/5/1999;14:46:19;0:00:10;172.016.114.050;imap;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;UllLINUX
51.150.000;4/5/1999;15:00:16;0:00:01;172.016.113.001;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
51.150.000;4/5/1999;15:04:06;0:00:01;172.016.113.003;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
51.150.000;4/5/1999;15:07:56;0:00:01;172.016.113.005;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;・ｽllALLX
51.150.000;4/5/1999;15:11:46;0:00:01;172.016.113.004;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
51.150.000;4/5/1999;15:15:36;0:00:01;172.016.113.050;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
51.150.000;4/5/1999;15:15:36;0:00:01;204.233.047.021;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;}llALL
51.163.200;4/5/1999;16:32:17;0:00:10;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;
51.163.200;4/5/1999;16:32:28;0:00:31;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L ;
51.163.200;4/5/1999;16:33:00;0:00:22;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;詫lLINUXX
51.163.200;4/5/1999;16:33:23;0:08:40;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;・ｽLI
51.163.200;4/5/1999;16:42:04;0:04:05;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;
51.163.200;4/5/1999;16:46:10;0:02:42;172.016.114.050;dict;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;Old;llR2L;llLINUXX
51.171.917;4/5/1999;17:19:10;0:15:01;172.016.112.050;syslogd;out;auto;rem;succ;aDmp;;iDmp;BSM;SysLg;not;Clr;Old;llDOS ;
51.180.445;4/5/1999;18:04:04;0:06:51;172.016.112.050;neptune;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS ;
51.183.623;4/5/1999;18:36:11;0:15:07;172.016.112.100;crashiis;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llDOS;
51.185.613;4/5/1999;18:57:21;0:00:01;172.016.112.020;ls_domain;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;
51.194.715;4/5/1999;19:48:01;0:16:41;172.016.115.234;dosnuke;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;New;llDOS ;
51.200.037;4/5/1999;20:00:27;0:15:00;172.016.113.*;updstorm;out;auto;rem;succ;not;oDmp;iDmp;not;not;not;;Old;llDOS;llALLI
51.200.037;4/5/1999;20:00:27;0:15:00;172.016.112.*;updstorm;out;auto;rem;succ;not;oDmp;iDmp;not;not;not;;Old;llDOS;llALLI
51.201.715;4/5/1999;20:17:12;0:03:03;172.016.112.050;selfping;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;New;llDOS;・ｽ2llSOLARISXI
51.204.631;4/5/1999;20:46:13;0:01:29;172.016.114.050;ncftp;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Stlth;New;llR2L;ｽllLINUXR
51.204.631;4/5/1999;20:46:35;0:00:47;172.016.118.070;ncftp;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Stlth;New;llR2L;
52.081.109;4/6/1999;8:11:15;0:00:10;172.016.112.050;tcpreset;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llDOS;
52.081.109;4/6/1999;8:11:27;0:10:38;172.016.112.050;tcpreset;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llDOS;.llLINUX
52.083.236;4/6/1999;8:32:14;0:15:01;172.016.114.050;teardrop;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llDOS;
52.085.357;4/6/1999;8:53:17;0:00:07;172.016.112.100;casesen;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Clr;New;llU2R ;ellNT
52.085.357;4/6/1999;8:53:21;0:00:03;172.016.113.204;casesen;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Clr;New;llU2R ;lllNT
52.085.357;4/6/1999;8:53:26;0:17:16;172.016.112.100;casesen;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Clr;New;llU2R ;hllNT
52.085.357;4/6/1999;9:33:15;0:09:40;172.016.112.100;casesen;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;FSLst;Clr;New;llU2R ;lllNT
52.092.200;4/6/1999;9:19:01;0:01:12;172.016.112.050;xsnoop;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;}llSOLARISS
52.094.514;4/6/1999;9:45:13;0:03:03;172.016.112.050;selfping;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;New;llDOS;・ｽllSOLARISS
52.100.738;4/6/1999;10:07:18;0:00:36;172.016.112.194;xterm;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;FSLst;Clr;Old;llU2R ;jllLINUX
52.100.738;4/6/1999;10:07:38;0:00:01;152.169.215.104;xterm;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;FSLst;Clr;Old;llU2R ;・ｽjllLINUXSS
52.100.738;4/6/1999;10:07:42;0:00:01;152.169.215.104;xterm;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;FSLst;Clr;Old;llU2R ;nllLINUX
52.100.738;4/6/1999;10:36:16;0:11:45;172.016.112.194;xterm;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;FSLst;Clr;Old;llU2R ;・ｽellLINUXSS
52.101.901;4/6/1999;10:19:16;0:00:11;172.016.112.050;ftpwrite;in;auto;rem;succ;aDmp;not;iDmp;BSM;SysLg;FSLst;Clr;Old;llR2L;
52.101.901;4/6/1999;10:19:19;0:00:01;172.016.114.207;ftpwrite;in;auto;rem;succ;aDmp;not;iDmp;BSM;SysLg;FSLst;Clr;Old;llR2L;
52.101.901;4/6/1999;10:32:48;0:00:32;172.016.112.050;ftpwrite;in;auto;rem;succ;aDmp;not;iDmp;BSM;SysLg;FSLst;Clr;Old;llR2L;
52.103.409;4/6/1999;11:31:21;0:20:38;172.016.114.050;back;in;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ｽ・ｽllLINUXSS
52.103.409;4/6/1999;11:37:43;0:00:01;206.048.044.050;back;in;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;fllLINUX
52.103.409;4/6/1999;11:42:40;0:00:01;206.048.044.050;back;in;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ollLINUX
52.103.409;4/6/1999;11:47:03;0:00:01;206.048.044.050;back;in;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;dllLINUX
52.112.045;4/6/1999;11:20:09;0:23:36;172.016.112.050;ps;out;man;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R ;allSOLARIS
52.112.045;4/6/1999;11:25:13;0:00:53;199.227.099.125;ps;out;man;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R ;vllSOLARIS
52.112.045;4/6/1999;12:59:00;0:02:00;172.016.112.050;ps;out;man;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R ;v
52.113.855;4/6/1999;11:38:04;0:13:41;172.016.114.050;neptune;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;・ｽhllLINUXSS
52.113.855;4/6/1999;11:48:42;0:00:01;192.168.001.010;neptune;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;・ｽhllLINUXSS
52.120.600;4/6/1999;12:06:32;0:03:30;196.037.075.158;httptunnel;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llR2L;tllSOLARIS
52.125.501;4/6/1999;12:55:14;0:16:32;172.016.112.050;eject;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R;
52.125.501;4/6/1999;12:57:57;0:00:27;152.169.215.104;eject;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R;
52.125.501;4/6/1999;13:03:11;0:00:01;152.169.215.104;eject;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Stlth;Old;llU2R;
52.130.655;4/6/1999;13:06:00;0:00:30;172.016.113.050;pod;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llDOS;sllSUNOS
52.132.827;4/6/1999;13:28:11;0:22:27;172.016.112.100;yaga;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llU2R;
52.132.827;4/6/1999;13:58:10;0:12:20;172.016.112.100;yaga;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llU2R;hllNT
52.135.003;4/6/1999;13:50:03;0:15:05;172.016.112.100;crashiis;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;tllNT
52.140.207;4/6/1999;14:26:26;0:00:11;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:26:29;0:00:08;199.174.194.016;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;・ｽ・ｽllNTISS
52.140.207;4/6/1999;14:34:11;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;ｽ・ｽllNTTI
52.140.207;4/6/1999;14:34:19;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;ｽ・
52.140.207;4/6/1999;14:34:41;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:34:48;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;llNTT
52.140.207;4/6/1999;14:36:19;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:36:39;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:36:47;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:38:25;0:00:01;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
52.140.207;4/6/1999;14:38:34;0:00:44;172.016.112.100;ppmacro;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;・ｽ・ｽllNTISS
52.141.200;4/6/1999;14:13:56;0:00:01;172.016.112.050;syslog;in;man;rem;succ;aDmp;not;iDmp;BSM;SysLg;not;Clr;Old;llDOS;
52.142.452;4/6/1999;14:24:17;0:14:47;172.016.114.207;perl;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;Old;llU2R ne;rllLINUX
52.162.435;4/6/1999;16:24:15;0:00:33;172.016.112.050;fdformat;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;16:24:33;0:00:02;196.038.075.158;fdformat;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;16:24:39;0:00:01;196.038.075.158;fdformat;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;16:24:44;0:00:01;196.038.075.158;fdformat;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;16:40:15;0:40:24;172.016.112.050;fdformat;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;17:22:15;0:02:00;172.016.112.050;secret;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;Old;llDATA-llU2R-; llSOLARIS
52.162.435;4/6/1999;16:54:20;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;llSUNOS
52.162.435;4/6/1999;16:54:22;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;
52.162.435;4/6/1999;16:54:24;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;allSUNOS
52.162.435;4/6/1999;16:54:45;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;
52.162.435;4/6/1999;16:54:47;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;llSUNOS
52.162.435;4/6/1999;16:54:49;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;
52.162.435;4/6/1999;16:55:10;0:00:01;172.016.113.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llPROBE;
52.181.637;4/6/1999;18:16:05;0:03:26;192.168.001.001;neptune;out;auto;rem;succ;aDmp;oDmp;not;not;not;not;Clr;Old;llDOS no;mllCISCO
52.205.605;4/6/1999;20:57:03;0:16:33;172.016.112.100;dosnuke;in;auto;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;New;llDOS ub;sllNT
52.211.313;4/6/1999;21:15:54;0:00:03;172.016.114.148;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:00;0:00:03;172.016.114.148;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:06;0:00:03;172.016.114.148;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:12;0:00:03;172.016.114.148;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:18;0:00:03;172.016.114.148;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:24;0:00:03;172.016.112.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:30;0:00:03;172.016.112.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:36;0:00:03;172.016.112.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:42;0:00:03;172.016.112.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:48;0:00:03;172.016.112.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:16:54;0:00:03;172.016.118.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:00;0:00:03;172.016.118.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:06;0:00:03;172.016.118.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:12;0:00:03;172.016.118.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:18;0:00:03;172.016.118.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:24;0:00:03;172.016.118.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:30;0:00:03;172.016.118.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:36;0:00:03;172.016.118.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:42;0:00:03;172.016.118.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:48;0:00:03;172.016.118.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:17:54;0:00:03;172.016.118.030;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:00;0:00:03;172.016.118.030;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:06;0:00:03;172.016.118.030;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:12;0:00:03;172.016.118.030;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:18;0:00:03;172.016.118.030;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:24;0:00:03;172.016.118.040;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:30;0:00:03;172.016.118.040;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:36;0:00:03;172.016.118.040;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:42;0:00:03;172.016.118.040;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:48;0:00:03;172.016.118.040;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:18:54;0:00:03;172.016.118.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:00;0:00:03;172.016.118.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:06;0:00:03;172.016.118.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:12;0:00:03;172.016.118.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:18;0:00:03;172.016.118.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:24;0:00:03;172.016.118.060;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:30;0:00:03;172.016.118.060;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:36;0:00:03;172.016.118.060;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:42;0:00:03;172.016.118.060;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:48;0:00:03;172.016.118.060;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:19:55;0:00:03;172.016.118.070;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:01;0:00:03;172.016.118.070;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:07;0:00:03;172.016.118.070;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:13;0:00:03;172.016.118.070;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:19;0:00:03;172.016.118.070;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:25;0:00:03;172.016.118.080;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:31;0:00:03;172.016.118.080;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:37;0:00:03;172.016.118.080;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:43;0:00:03;172.016.118.080;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:49;0:00:03;172.016.118.080;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:20:55;0:00:03;172.016.118.090;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:01;0:00:03;172.016.118.090;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:07;0:00:03;172.016.118.090;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:13;0:00:03;172.016.118.090;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:19;0:00:03;172.016.118.090;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:25;0:00:03;172.016.112.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:31;0:00:03;172.016.112.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:37;0:00:03;172.016.112.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:43;0:00:03;172.016.112.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:49;0:00:03;172.016.112.020;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:21:55;0:00:03;172.016.114.169;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:01;0:00:03;172.016.114.169;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:07;0:00:03;172.016.114.169;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:13;0:00:03;172.016.114.169;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:19;0:00:03;172.016.114.169;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:25;0:00:03;172.016.112.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211.313;4/6/1999;21:22:31;0:00:03;172.016.112.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
